Status,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,recent_samples_proportion,threshold
Completed,0.68,127,740,4322,0.475,0.011
Completed,0.58,74,889,1516,0.999,0.817
Completed,0.7,221,4804,4178,0.167,0.466
Completed,0.74,728,3621,763,0.562,0.602
Completed,0.7,306,1898,3740,0.354,0.236
Completed,0.56,78,2892,2840,0.832,0.742
Completed,0.74,535,4234,1948,0.439,0.325
Completed,0.58,51,16,4918,0.645,0.957
Completed,0.64,99,439,1120,0.435,0.665
Completed,0.71,297,4024,3148,0.727,0.049
Completed,0.62,125,2553,1637,0.123,0.88
Completed,0.7,235,1775,3979,0.789,0.279
Completed,0.68,122,2336,2459,0.566,0.388
Completed,0.59,92,3436,4485,0.272,0.77
Completed,0.77,1199,4440,459,0.878,0.157
Completed,0.71,186,1157,2794,0.21,0.555
Completed,0.59,73,1218,2252,0.331,0.941
Completed,0.69,222,4495,4594,0.508,0.341
Completed,0.77,1293,3332,505,0.143,0.727
Completed,0.67,102,2246,2533,0.944,0.111
Completed,0.76,811,1870,1094,0.668,0.221
Completed,0.67,101,2652,3429,0.493,0.618
Completed,0.74,749,3974,1825,0.856,0.451
Completed,0.65,130,374,3850,0.057,0.833
Completed,0.77,447,111,148,0.766,0.539
Completed,0.71,382,4333,3125,0.069,0.173
Completed,0.55,76,2842,2131,0.703,0.754
Completed,0.69,159,1427,4793,0.38,0.403
Completed,0.74,910,1959,1314,0.233,0.264
Completed,0.59,64,3676,4283,0.932,0.896
Completed,0.76,1169,4700,814,0.296,0.033
Completed,0.62,78,800,3474,0.62,0.681
Completed,0.77,614,639,645,0.097,0.491
Completed,0.58,67,4859,3623,0.804,0.857
Completed,0.75,551,3524,1477,0.409,0.214
Completed,0.62,66,2112,4139,0.741,0.565
Completed,0.62,95,1277,1987,0.902,0.706
Completed,0.68,120,2991,4957,0.197,0.074
Completed,0.69,377,4172,296,0.59,0.999
Completed,0.67,87,273,2957,0.26,0.352
Completed,0.72,180,533,1676,0.532,0.027
Completed,0.67,183,3813,4019,0.365,0.627
Completed,0.75,396,2806,1238,0.968,0.304
Completed,0.52,93,1717,3266,0.177,0.92
Completed,0.73,385,2396,342,0.467,0.812
Completed,0.71,230,3181,2677,0.636,0.414
Completed,0.73,504,4659,2420,0.031,0.519
Completed,0.69,154,1056,4446,0.823,0.137
Completed,0.73,431,1024,1874,0.047,0.634
Completed,0.7,412,4612,3898,0.87,0.018
Completed,0.53,76,3139,1045,0.483,0.911
Completed,0.67,86,2359,3380,0.683,0.31
Completed,0.77,1035,1671,535,0.953,0.418
Completed,0.61,110,2774,2562,0.131,0.8
Completed,0.73,372,3776,2223,0.517,0.127
Completed,0.67,91,492,4565,0.318,0.524
Completed,0.54,67,305,844,0.606,0.848
Completed,0.7,279,4218,3503,0.307,0.497
Completed,0.73,307,3033,1285,0.917,0.572
Completed,0.69,196,1313,4254,0.244,0.205
Completed,0.66,83,2158,2181,0.393,0.064
Completed,0.63,95,3556,4842,0.694,0.711
Completed,0.81,4807,4896,99,0.082,0.356
Completed,0.58,53,681,3076,0.757,0.988
Completed,0.8,1043,831,267,0.281,0.184
Completed,0.72,413,4746,2928,0.574,0.535
Completed,0.73,418,3718,2016,0.218,0.398
Completed,0.62,84,1996,4987,0.885,0.764
Completed,0.55,82,1473,1428,0.719,0.903
Completed,0.69,140,2874,4091,0.427,0.256
Completed,0.61,134,4370,694,0.781,0.674
Completed,0.64,62,152,3672,0.116,0.043
Completed,0.69,112,342,2371,0.84,0.335
Completed,0.69,245,3927,4397,0.01,0.951
Completed,0.79,926,2611,390,0.652,0.121
Completed,0.58,91,1833,2726,0.446,0.722
Completed,0.69,125,2200,1208,0.159,0.612
Completed,0.71,217,3300,3237,0.99,0.23
Completed,0.59,98,4459,1705,0.347,0.841
Completed,0.7,160,1177,4048,0.555,0.444
Completed,0.76,650,1121,1006,0.925,0.058
Completed,0.64,145,4399,3340,0.226,0.659
Completed,0.74,408,3389,1757,0.612,0.272
Completed,0.59,75,2305,3781,0.288,0.888
Completed,0.71,339,1733,2340,0.076,0.78
Completed,0.67,100,2516,4682,0.773,0.382
Completed,0.77,1557,3992,574,0.389,0.551
Completed,0.69,105,393,2601,0.711,0.169
Completed,0.62,74,52,1402,0.486,0.46
Completed,0.53,67,4275,4371,0.66,0.826
Completed,0.77,509,2939,883,0.049,0.245
Completed,0.7,240,1524,3542,0.847,0.596
Completed,0.83,4898,1940,60,0.515,0.738
Completed,0.72,315,3657,3037,0.339,0.106
Completed,0.58,48,4836,2063,0.952,0.967
Completed,0.69,134,936,4725,0.152,0.32
Completed,0.73,218,776,1899,0.628,0.508
Completed,0.69,196,4997,4870,0.46,0.142
Completed,0.76,1447,3504,228,0.815,0.785
Completed,0.63,55,2092,2889,0.023,0.434
Completed,0.77,1049,1375,733,0.373,0.294
Completed,0.59,75,3090,3711,0.539,0.926
Completed,0.74,649,4112,1545,0.186,0.003
Completed,0.64,73,215,4208,0.976,0.65
Completed,0.71,285,553,429,0.19,0.972
Completed,0.72,330,3833,2765,0.895,0.372
Completed,0.58,84,2668,2488,0.252,0.695
Completed,0.69,177,1581,4515,0.582,0.08
Completed,0.72,165,2455,1588,0.811,0.19
Completed,0.69,219,3240,3931,0.104,0.587
Completed,0.75,822,4560,1169,0.749,0.482
Completed,0.56,70,958,3197,0.417,0.864
Completed,0.73,288,949,2125,0.786,0.425
Completed,0.59,1023,4549,4780,0.11,0.791
Completed,0.81,2498,3209,124,0.724,0.155
Completed,0.68,135,2427,3089,0.423,0.506
Completed,0.76,898,1591,791,0.215,0.648
Completed,0.7,143,2677,3438,0.889,0.016
Completed,0.57,100,3861,1307,0.277,0.933
Completed,0.68,112,584,4270,0.576,0.285
Completed,0.74,346,223,470,0.351,0.093
Completed,0.6,116,4123,2510,0.549,0.693
Completed,0.72,287,3120,2239,0.165,0.363
Completed,0.58,53,1403,4588,0.986,0.978
Completed,0.58,59,2081,1812,0.65,0.87
Completed,0.7,195,3496,3844,0.45,0.473
Completed,0.73,590,4968,1058,0.836,0.585
Completed,0.69,150,746,3405,0.013,0.203
Completed,0.55,80,908,1222,0.52,0.875
Completed,0.71,353,4806,3262,0.313,0.275
Completed,0.64,116,3646,1643,0.958,0.668
Completed,0.69,276,1932,3993,0.127,0.052
Completed,0.72,388,1555,2387,0.48,0.162
Completed,0.69,170,2967,4420,0.686,0.56
Completed,0.78,1695,4284,326,0.043,0.385
Completed,0.58,57,64,2673,0.872,0.767
Completed,0.72,194,420,1451,0.086,0.605
Completed,0.7,260,4023,4106,0.752,0.239
Completed,0.62,106,2527,642,0.398,0.813
Completed,0.7,238,1742,3607,0.69,0.462
Completed,0.78,611,2274,293,0.915,0.322
Completed,0.58,74,3362,2941,0.247,0.954
Completed,0.73,502,4390,1961,0.603,0.1
Completed,0.56,83,1110,4924,0.309,0.747
Completed,0.71,417,4489,2972,0.981,0.401
Completed,0.72,320,3311,2086,0.368,0.544
Completed,0.64,68,2209,4741,0.545,0.178
Completed,0.75,678,1802,1346,0.819,0.037
Completed,0.68,109,2583,4309,0.02,0.684
Completed,0.76,1236,3919,908,0.631,0.259
Completed,0.59,66,331,3556,0.456,0.891
Completed,0.59,61,124,2278,0.744,0.731
Completed,0.69,205,4339,4627,0.421,0.115
Completed,0.6,66,2863,587,0.807,0.939
Completed,0.72,264,1465,2627,0.11,0.338
Completed,0.63,66,2026,941,0.255,0.446
Completed,0.55,74,3746,3288,0.58,0.828
Completed,0.74,812,4755,1772,0.192,0.224
Completed,0.68,123,843,3805,0.891,0.621
Completed,0.73,225,689,1604,0.383,0.301
Completed,0.54,61,4907,3954,0.716,0.917
Completed,0.76,968,3586,1104,0.072,0.031
Completed,0.64,68,2186,3145,0.778,0.632
Completed,0.78,988,1302,443,0.616,0.522
Completed,0.71,218,3025,2790,0.286,0.14
Completed,0.59,77,4189,2427,0.927,0.807
Completed,0.66,63,275,4459,0.223,0.409
Completed,0.76,443,483,759,0.947,0.218
Completed,0.7,251,3765,3725,0.156,0.569
Completed,0.73,263,2743,1490,0.511,0.488
Completed,0.54,82,1643,4146,0.344,0.855
Completed,0.59,210,2370,1922,0.052,0.994
Completed,0.68,144,3148,4885,0.845,0.347
Completed,0.8,1750,4640,176,0.488,0.709
Completed,0.72,210,1055,2823,0.657,0.077
Completed,0.75,651,1087,879,0.442,0.575
Completed,0.71,322,4686,3526,0.642,0.209
Completed,0.74,474,3189,1376,0.005,0.843
Completed,0.67,86,2407,4338,0.829,0.492
Completed,0.73,454,1690,2038,0.557,0.353
Completed,0.58,68,2775,4692,0.359,0.985
Completed,0.82,5595,3802,57,0.994,0.069
Completed,0.59,93,524,3021,0.172,0.716
Completed,0.56,63,243,1724,0.88,0.906
Completed,0.7,312,4143,3756,0.207,0.305
Completed,0.66,169,2983,990,0.569,0.637
Completed,0.7,207,1265,3337,0.27,0.021
Completed,0.71,182,2140,558,0.119,0.131
Completed,0.72,302,3555,2597,0.794,0.529
Completed,0.73,447,4870,2308,0.43,0.416
Completed,0.6,61,648,4656,0.731,0.798
Completed,0.71,184,811,2475,0.239,0.124
Completed,0.64,111,4708,4508,0.906,0.725
Completed,0.78,1149,3705,394,0.302,0.33
Completed,0.57,73,1989,2742,0.595,0.946
Completed,0.58,96,1419,1133,0.76,0.838
Completed,0.7,176,2831,3174,0.095,0.441
Completed,0.68,292,4303,1574,0.697,0.617
Completed,0.61,55,82,3925,0.406,0.234
Completed,0.8,1092,363,205,0.678,0.393
Completed,0.59,90,3965,2853,0.472,0.759
Completed,0.72,199,2624,1893,0.865,0.187
Completed,0.68,221,1839,4856,0.036,0.538
Completed,0.6,99,2255,1539,0.321,0.679
Completed,0.69,227,3342,4195,0.529,0.047
Completed,0.72,828,4526,710,0.134,0.901
Completed,0.7,178,1246,3676,0.965,0.254
Completed,0.75,582,1147,1259,0.587,0.25
Completed,0.69,197,4431,4221,0.262,0.601
Completed,0.77,1079,3408,840,0.899,0.456
Completed,0.58,87,2305,3487,0.2,0.823
Completed,0.81,2903,1784,95,0.414,0.962
Completed,0.69,141,2563,3060,0.737,0.315
Completed,0.72,389,4055,2155,0.102,0.741
Completed,0.67,88,467,4809,0.799,0.109
Completed,0.62,63,27,1029,0.028,0.269
Completed,0.57,64,4242,3376,0.826,0.885
Completed,0.73,299,2921,1841,0.465,0.063
Completed,0.65,115,1523,3873,0.639,0.664
Completed,0.73,499,1890,2190,0.973,0.553
Completed,0.69,244,3610,4539,0.173,0.171
Completed,0.66,380,4774,519,0.536,0.775
Completed,0.71,182,861,2558,0.36,0.378
Completed,0.72,736,710,355,0.852,0.7
Completed,0.72,451,4927,2703,0.06,0.085
Completed,0.59,62,3449,2358,0.665,0.969
Completed,0.6,52,2049,4391,0.497,0.369
Completed,0.74,401,1361,1691,0.149,0.477
Completed,0.58,62,3084,4042,0.939,0.859
Completed,0.75,1105,4092,1173,0.336,0.193
Completed,0.64,81,176,3213,0.502,0.59
Completed,0.55,80,620,2010,0.293,0.782
Completed,0.69,203,3903,4973,0.623,0.431
Completed,0.8,994,2723,244,0.231,0.513
Completed,0.71,315,1623,2892,0.936,0.147
Completed,0.76,365,2469,671,0.708,0.005
Completed,0.63,121,3246,3637,0.376,0.653
Completed,0.75,818,4581,1422,0.77,0.29
Completed,0.53,177,996,4077,0.064,0.921
Completed,0.75,483,981,1416,0.266,0.108
Completed,0.61,100,4576,4063,0.589,0.739
Completed,0.77,875,3261,683,0.203,0.315
Completed,0.58,51,2473,3644,0.9,0.962
Completed,0.75,1171,1638,251,0.735,0.821
Completed,0.7,151,2728,2905,0.41,0.454
Completed,0.71,370,3888,2000,0.798,0.598
Completed,0.68,90,616,4964,0.099,0.247
Completed,0.69,122,191,1187,0.825,0.377
Completed,0.71,312,4096,3218,0.025,0.775
Completed,0.74,309,3069,1684,0.638,0.17
Completed,0.7,200,1357,4030,0.461,0.552
Completed,0.59,74,2034,2345,0.176,0.66
Completed,0.7,202,3445,4384,0.974,0.06
Completed,0.71,810,4941,364,0.363,0.883
Completed,0.7,152,714,2713,0.538,0.267
Completed,0.78,965,876,512,0.063,0.593
Completed,0.72,386,4779,2545,0.853,0.195
Completed,0.6,87,3595,2200,0.499,0.862
Completed,0.69,223,1885,4549,0.666,0.48
Completed,0.74,388,1508,1846,0.938,0.37
Completed,0.58,93,2916,3887,0.146,0.97
Completed,0.75,952,4257,1017,0.502,0.085
Completed,0.58,51,32,3368,0.333,0.701
Completed,0.59,54,452,2167,0.623,0.924
Completed,0.68,281,4050,4816,0.29,0.293
Completed,0.83,1361,2578,86,0.934,0.655
Completed,0.74,221,2320,826,0.378,0.147
Completed,0.7,222,3413,3482,0.709,0.514
Completed,0.75,823,4416,1266,0.067,0.432
Completed,0.58,65,1142,4233,0.772,0.783
Completed,0.61,106,1231,722,0.643,0.717
Completed,0.7,360,4521,3683,0.445,0.07
Completed,0.59,59,3357,1534,0.83,0.986
Completed,0.65,65,2260,4180,0.008,0.355
Completed,0.74,590,1854,1883,0.356,0.496
Completed,0.59,70,2629,4847,0.556,0.847
Completed,0.79,1607,3950,211,0.169,0.211
Completed,0.67,123,358,2866,0.993,0.577
Completed,0.6,66,97,1567,0.204,0.799
Completed,0.7,303,4308,3913,0.88,0.417
Completed,0.75,397,2816,1148,0.267,0.53
Completed,0.71,291,1414,3179,0.567,0.132
Completed,0.78,1648,1975,403,0.795,0.024
Completed,0.71,246,3700,2752,0.121,0.64
Completed,0.72,414,4723,2462,0.732,0.309
Completed,0.58,64,816,4502,0.434,0.909
Completed,0.71,180,662,2317,0.908,0.231
Completed,0.68,224,4875,4666,0.243,0.613
Completed,0.78,1348,3540,551,0.596,0.438
Completed,0.59,68,2135,2585,0.305,0.836
Completed,0.68,284,1251,979,0.091,0.946
Completed,0.7,180,2978,3329,0.759,0.33
Completed,0.58,115,4158,1729,0.403,0.723
Completed,0.65,72,248,3770,0.696,0.123
Completed,0.83,2278,510,47,0.469,0.251
Completed,0.59,82,3797,3011,0.677,0.898
Completed,0.72,209,2789,2050,0.032,0.044
Completed,0.66,196,1695,4699,0.864,0.676
Completed,0.71,172,2421,1384,0.529,0.536
Completed,0.69,149,3194,4350,0.324,0.185
Completed,0.62,160,4672,865,0.967,0.759
Completed,0.7,172,1082,3521,0.137,0.392
Completed,0.78,1025,1040,162,0.982,0.893
Completed,0.72,344,4635,2817,0.184,0.262
Completed,0.61,99,3162,1931,0.545,0.687
Completed,0.65,80,2375,4896,0.37,0.04
Completed,0.75,655,1658,1504,0.017,0.179
Completed,0.68,119,2748,4151,0.817,0.546
Completed,0.76,902,3751,751,0.454,0.401
Completed,0.6,65,478,3713,0.631,0.752
Completed,0.64,96,290,2433,0.419,0.625
Completed,0.69,226,4194,4473,0.743,0.227
Completed,0.78,1059,3010,432,0.107,0.831
Completed,0.72,268,1297,2782,0.805,0.449
Completed,0.68,127,2172,1099,0.58,0.339
Completed,0.58,90,3582,3131,0.258,0.939
Completed,0.74,982,4922,1615,0.892,0.117
Completed,0.61,80,694,3962,0.196,0.733
Completed,0.73,255,857,1759,0.717,0.408
Completed,0.53,120,4760,3799,0.387,0.805
Completed,0.76,1013,3731,950,0.779,0.139
Completed,0.61,50,2021,3299,0.075,0.521
Completed,0.77,875,1451,600,0.282,0.629
Completed,0.71,283,2858,2633,0.614,0.029
Completed,0.55,91,4354,2269,0.22,0.913
Completed,0.63,64,129,4617,0.927,0.297
Completed,0.73,197,317,914,0.154,0.077
Completed,0.62,161,3914,3569,0.946,0.708
Completed,0.74,239,2597,1335,0.34,0.345
Completed,0.58,83,1807,4301,0.509,0.992
Completed,0.6,65,2223,2080,0.845,0.851
Completed,0.68,170,3316,4728,0.055,0.484
Completed,0.71,199,1199,2981,0.492,0.216
Completed,0.73,275,1095,1970,0.114,0.282
Completed,0.61,58,4385,4935,0.787,0.929
Completed,0.79,1224,3376,280,0.425,0.014
Completed,0.64,70,2278,2934,0.724,0.645
Completed,0.76,1457,1757,633,0.887,0.506
Completed,0.68,100,2532,3596,0.212,0.155
Completed,0.6,98,4009,1465,0.576,0.79
Completed,0.67,80,416,4112,0.275,0.423
Completed,0.71,177,79,315,0.548,0.201
Completed,0.71,338,4288,2665,0.349,0.583
Completed,0.72,219,2953,2394,0.985,0.469
Completed,0.57,94,1550,4433,0.161,0.867
Completed,0.58,66,1917,1654,0.453,0.977
Completed,0.7,269,3641,4001,0.65,0.361
Completed,0.75,995,4820,1216,0.016,0.693
Completed,0.7,173,912,3248,0.838,0.093
Completed,0.63,165,761,1067,0.317,0.767
Completed,0.7,276,4973,3417,0.522,0.385
Completed,0.74,487,3481,1798,0.129,0.561
Completed,0.62,57,2076,3838,0.958,0.163
Completed,0.73,292,1388,2230,0.684,0.055
Completed,0.63,90,3115,4578,0.477,0.671
Completed,0.77,1264,4138,483,0.872,0.277
Completed,0.66,90,228,2516,0.041,0.877
Completed,0.59,75,569,1296,0.751,0.748
Completed,0.7,214,3856,4262,0.084,0.101
Completed,0.59,66,2691,797,0.688,0.954
Completed,0.71,258,1596,3452,0.395,0.323
Completed,0.81,955,2442,135,0.25,0.464
Completed,0.55,65,3214,3098,0.915,0.815
Completed,0.73,471,4535,2119,0.313,0.242
Completed,0.67,115,944,4767,0.604,0.609
Completed,0.76,478,973,1161,0.224,0.165
Completed,0.71,313,4565,3186,0.921,0.547
Completed,0.74,427,3225,1602,0.287,0.38
Completed,0.59,60,2450,3936,0.61,0.778
Completed,0.53,68,1566,2498,0.777,0.888
Completed,0.68,103,2663,4524,0.078,0.272
Completed,0.72,775,3848,417,0.714,0.657
Completed,0.7,121,558,2758,0.389,0.057
Completed,0.69,130,200,1557,0.663,0.318
Completed,0.58,61,4107,4216,0.487,0.965
Completed,0.77,758,3105,728,0.851,0.103
Completed,0.69,191,1379,3697,0.051,0.734
Completed,0.75,276,2107,218,0.338,0.595
Completed,0.71,314,3509,2879,0.512,0.244
Completed,0.62,141,4982,1906,0.15,0.825
Completed,0.68,125,772,4882,0.948,0.459
Completed,0.69,189,1520,4871,0.819,0.286
Completed,0.69,214,2572,1768,0.047,0.944
Completed,0.71,298,4260,3275,0.572,0.186
Completed,0.82,1219,400,84,0.282,0.591
Completed,0.6,87,835,3076,0.25,0.728
Completed,0.75,876,4470,1223,0.896,0.011
Completed,0.58,69,3700,3824,0.485,0.862
Completed,0.69,99,2247,1883,0.649,0.391
Completed,0.7,267,1880,3495,0.413,0.11
Completed,0.77,1101,3406,334,0.702,0.637
Completed,0.69,220,4842,4614,0.165,0.49
Completed,0.58,84,1124,1560,0.938,0.772
Completed,0.58,56,143,4198,0.53,0.908
Completed,0.73,576,3929,2286,0.367,0.314
Completed,0.71,241,2824,2660,0.765,0.555
Completed,0.76,1063,1855,856,0.119,0.215
Completed,0.57,92,1614,2640,0.728,0.837
Completed,0.77,1031,3063,719,0.376,0.431
Completed,0.64,173,3858,4257,0.975,0.688
Completed,0.66,87,217,2384,0.14,0.036
Completed,0.68,150,1052,4438,0.33,0.148
Completed,0.69,401,4917,1267,0.555,0.613
Completed,0.69,191,3166,3711,0.094,0.264
Completed,0.58,75,2118,588,0.803,0.982
Completed,0.68,115,2487,3999,0.01,0.517
Completed,0.72,477,3461,2175,0.844,0.238
Completed,0.55,95,4542,2862,0.256,0.885
Completed,0.76,430,761,970,0.609,0.352
Completed,0.69,131,472,3294,0.921,0.465
Completed,0.79,2301,4185,220,0.213,0.812
Completed,0.68,117,2813,4813,0.686,0.069
Completed,0.62,100,1282,1671,0.46,0.661
Completed,0.58,93,1342,3193,0.177,0.985
Completed,0.85,10530,2712,12,0.966,0.269
Completed,0.68,204,4130,4956,0.432,0.604
Completed,0.72,195,568,1843,0.706,0.134
Completed,0.68,3231,699,3895,0.762,0.06
Completed,0.72,473,4642,1964,0.1,0.718
Completed,0.71,266,3518,3002,0.502,0.413
Completed,0.57,65,2393,1139,0.355,0.817
Completed,0.59,56,2057,4549,0.583,0.682
Completed,0.75,585,3265,1466,0.31,0.088
Completed,0.59,69,4973,3558,0.839,0.782
Completed,0.78,1012,958,426,0.05,0.441
Completed,0.67,93,278,2754,0.482,0.367
Completed,0.57,78,3757,920,0.629,0.894
Completed,0.69,148,3007,4107,0.222,0.233
Completed,0.73,462,1711,2224,0.885,0.514
Completed,0.7,217,1794,4321,0.277,0.39
Completed,0.58,69,2925,2478,0.612,0.855
Completed,0.72,397,3985,2579,0.021,0.022
Completed,0.58,73,47,628,0.872,0.741
Completed,0.69,183,1185,3616,0.658,0.565
Completed,0.77,1153,4743,523,0.449,0.158
Completed,0.59,60,3349,4530,0.918,0.961
Completed,0.75,710,1974,1329,0.193,0.309
Completed,0.68,115,2309,2943,0.995,0.193
Completed,0.75,1084,3600,1041,0.144,0.539
Completed,0.7,297,4414,3915,0.739,0.343
Completed,0.6,69,930,2101,0.403,0.934
Completed,0.7,270,3913,3801,0.225,0.066
Completed,0.59,68,1854,978,0.683,0.983
Completed,0.7,173,726,2933,0.33,0.421
Completed,0.73,463,3507,2005,0.758,0.502
Completed,0.62,78,2641,3311,0.556,0.698
Completed,0.7,135,344,1739,0.095,0.35
Completed,0.59,58,2078,4945,0.887,0.787
Completed,0.79,2126,4942,268,0.458,0.137
Completed,0.72,428,4518,2691,0.989,0.313
Completed,0.63,72,2226,2369,0.419,0.643
Completed,0.65,75,199,4318,0.564,0.206
Completed,0.77,635,3057,890,0.025,0.874
Completed,0.6,78,3286,4428,0.291,0.927
Completed,0.79,1017,1223,356,0.859,0.028
Completed,0.69,202,1355,3557,0.155,0.59
Completed,0.75,883,4141,1380,0.691,0.491
Completed,0.55,86,4296,3694,0.383,0.779
Completed,0.75,491,1510,1516,0.966,0.176
Completed,0.69,141,1065,4566,0.051,0.738
Completed,0.78,971,3128,493,0.604,0.343
Completed,0.69,151,2902,4182,0.839,0.399
Completed,0.65,93,43,754,0.253,0.557
Completed,0.68,122,2383,2553,0.733,0.12
Completed,0.54,104,4676,2231,0.179,0.959
Completed,0.69,212,4784,4808,0.647,0.597
Completed,0.8,2717,1920,130,0.203,0.451
Completed,0.59,59,499,3175,0.784,0.888
Completed,0.74,275,2796,1603,0.37,0.036
Completed,0.71,279,3664,3070,0.074,0.23
Completed,0.56,77,884,2142,0.518,0.819
Completed,0.7,223,1700,3937,0.5,0.258
Completed,0.63,139,3757,1114,0.912,0.666
Completed,0.56,72,3880,2815,0.593,0.947
Completed,0.74,446,1563,1888,0.008,0.102
Completed,0.69,146,856,3842,0.979,0.538
Completed,0.76,1069,3700,1020,0.424,0.385
Completed,0.68,93,2693,4904,0.129,0.316
Completed,0.79,957,615,226,0.713,0.732
Completed,0.71,314,1967,3433,0.305,0.171
Completed,0.58,99,4729,1861,0.857,0.753
Completed,0.62,133,4564,4281,0.328,0.679
Completed,0.75,295,2481,854,0.771,0.276
Completed,0.59,76,94,2803,0.246,0.837
Completed,0.71,192,2860,2481,0.658,0.242
Completed,0.71,218,3259,3441,0.894,0.061
Completed,0.53,78,948,1263,0.448,0.893
Completed,0.69,188,1479,4464,0.538,0.457
Completed,0.78,1645,4318,392,0.125,0.623
Completed,0.69,212,4161,4679,0.809,0.147
Completed,0.71,416,1321,606,0.349,0.807
Completed,0.7,187,1102,3656,0.634,0.371
Completed,0.69,262,3415,1478,0.204,0.709
Completed,0.72,211,3018,2589,0.47,0.531
Completed,0.67,101,252,2267,0.93,0.425
Completed,0.59,143,2326,4066,0.085,0.986
Completed,0.77,1136,4409,638,0.512,0.094
Completed,0.71,298,4884,3217,0.046,0.48
Completed,0.66,81,2122,1645,0.613,0.568
Completed,0.67,88,458,4690,0.4,0.007
Completed,0.85,5798,2535,12,0.937,0.917
Completed,0.57,71,3545,4058,0.735,0.846
Completed,0.75,297,701,1235,0.165,0.204
Completed,0.67,200,1721,3030,0.817,0.64
Completed,0.73,501,4037,2102,0.279,0.284
Completed,0.71,301,3986,3380,0.871,0.57
Completed,0.74,529,1771,1827,0.287,0.474
Completed,0.59,57,652,4877,0.696,0.911
Completed,0.8,1801,3590,179,0.143,0.01
Completed,0.68,116,2568,3869,0.407,0.19
Completed,0.57,67,427,1066,0.993,0.856
Completed,0.64,71,2151,2865,0.021,0.294
Completed,0.67,208,4859,1917,0.576,0.626
Completed,0.53,130,4435,4497,0.107,0.801
Completed,0.77,356,2299,444,0.552,0.15
Completed,0.6,67,282,3489,0.461,0.711
Completed,0.75,408,2984,1292,0.876,0.365
Completed,0.72,292,3369,2759,0.672,0.435
Completed,0.72,273,1150,2456,0.228,0.517
Completed,0.69,165,1272,4250,0.754,0.08
Completed,0.59,94,4214,803,0.342,0.996
Completed,0.7,296,4369,4114,0.53,0.271
Completed,0.77,898,1427,667,0.071,0.681
Completed,0.72,232,992,2622,0.916,0.244
Completed,0.58,90,3211,2319,0.487,0.832
Completed,0.57,92,2829,3625,0.19,0.903
Completed,0.66,105,126,1428,0.652,0.048
Completed,0.66,85,2456,4634,0.366,0.61
Completed,0.77,1236,4593,582,0.795,0.466
Completed,0.71,426,4701,3002,0.265,0.104
Completed,0.59,66,1994,2055,0.835,0.941
Completed,0.68,101,582,4005,0.183,0.38
Completed,0.74,342,2723,1202,0.722,0.54
Completed,0.63,103,3747,4739,0.955,0.719
Completed,0.83,3906,810,42,0.386,0.326
Completed,0.57,89,1617,3244,0.6,0.763
Completed,0.74,720,3831,1691,0.063,0.158
Completed,0.68,189,3807,4992,0.444,0.438
Completed,0.76,1206,1646,295,0.905,0.606
Completed,0.7,166,929,3345,0.112,0.045
Completed,0.59,84,3617,1792,0.543,0.875
Completed,0.57,66,2766,2903,0.775,0.821
Completed,0.71,191,532,1956,0.316,0.224
Completed,0.65,151,1894,3755,0.67,0.66
Completed,0.75,902,4812,952,0.243,0.259
Completed,0.71,319,4647,3529,0.709,0.185
Completed,0.7,154,2408,1332,0.141,0.766
Completed,0.58,54,11,4376,0.846,0.329
Completed,0.78,1296,2934,323,0.308,0.747
Completed,0.69,144,3176,4369,0.011,0.552
Completed,0.76,629,1021,922,0.582,0.4
Completed,0.59,70,1562,2716,0.436,0.961
Completed,0.73,482,4245,2413,0.975,0.114
Completed,0.69,279,4088,2501,0.162,0.653
Completed,0.72,373,1405,2199,0.747,0.299
Completed,0.59,92,1176,4154,0.266,0.86
Completed,0.77,930,3332,706,0.821,0.216
Completed,0.69,147,3091,4590,0.618,0.022
Completed,0.71,215,168,538,0.033,0.929
Completed,0.66,84,2253,3744,0.949,0.493
Completed,0.71,414,4492,1547,0.396,0.583
Completed,0.59,52,4966,3970,0.925,0.97
Completed,0.64,87,2049,1167,0.482,0.076
Completed,0.68,113,375,3117,0.501,0.512
Completed,0.71,172,2609,2170,0.088,0.408
Completed,0.71,228,3462,3129,0.352,0.352
Completed,0.58,96,774,1576,0.798,0.692
Completed,0.69,186,1804,4778,0.216,0.131
Completed,0.82,4143,3964,81,0.63,0.789
Completed,0.72,468,3984,2790,0.363,0.208
Completed,0.59,83,1824,2468,0.791,0.868
Completed,0.68,120,754,4268,0.195,0.306
Completed,0.65,227,3442,840,0.655,0.645
Completed,0.68,114,2589,4490,0.921,0.591
Completed,0.77,506,355,418,0.49,0.485
Completed,0.57,57,2069,3466,0.527,0.922
Completed,0.75,782,4987,1288,0.066,0.03
Completed,0.7,281,4473,3866,0.597,0.416
Completed,0.71,144,2234,1043,0.058,0.505
Completed,0.65,74,187,2838,0.96,0.068
Completed,0.6,79,3110,1911,0.389,0.977
Completed,0.59,112,3351,3417,0.187,0.781
Completed,0.74,356,1194,1845,0.725,0.139
Completed,0.63,110,1386,4888,0.262,0.701
Completed,0.79,1776,4069,211,0.83,0.345
Completed,0.69,242,4226,4713,0.018,0.882
Completed,0.83,7745,1543,35,0.571,0.037
Completed,0.68,173,1040,3241,0.411,0.599
